CROP_TYPE,SOIL_TYPE,REGION,Humidity,soilmiosture,Temperature,WEATHER_CONDITION,WATER_REQUIREMENT
COTTON,HUMID,SEMI HUMID,62.57526895,329,29.46,NORMAL,4.89
COTTON,HUMID,SEMI HUMID,69.15640149,328,29.43,SUNNY,6.39
COTTON,HUMID,SEMI HUMID,60.2816298,328,29.41,WINDY,5.8
COTTON,HUMID,SEMI HUMID,61.78779413,325,29.38,RAINY,0.1
COTTON,HUMID,SEMI HUMID,63.18832976,326,29.35,NORMAL,5.6
COTTON,HUMID,SEMI HUMID,61.77336343,324,29.32,SUNNY,7.1
COTTON,HUMID,SEMI HUMID,62.60136323,326,29.3,WINDY,6.6
COTTON,HUMID,SEMI HUMID,63.18738532,325,29.27,RAINY,0.2
COTTON,HUMID,SEMI HUMID,61.62313345,325,29.25,NORMAL,6.5
COTTON,HUMID,SEMI HUMID,65.8567539,326,29.22,SUNNY,8.1
COTTON,HUMID,SEMI HUMID,64.49166566,329,29.21,WINDY,7.5
COTTON,HUMID,SEMI HUMID,68.65257685,326,29.19,RAINY,0.5
COTTON,HUMID,SEMI HUMID,68.01965728,327,29.17,NORMAL,7.5
COTTON,HUMID,SEMI HUMID,69.6897615,328,29.15,SUNNY,9
COTTON,HUMID,SEMI HUMID,63.41785982,327,29.13,WINDY,8.5
COTTON,HUMID,SEMI HUMID,60.09116626,326,29.11,RAINY,0.8
COTTON,HUMID,HUMID,67.31323084,328,29.09,NORMAL,3.65
COTTON,HUMID,HUMID,67.55109024,327,29.07,SUNNY,5.15
COTTON,HUMID,HUMID,65.84395319,327,29.06,WINDY,4.65
COTTON,HUMID,HUMID,66.70897237,329,29.04,RAINY,0.1
COTTON,HUMID,HUMID,66.92642362,328,29.02,NORMAL,4.65
COTTON,HUMID,HUMID,62.44616219,328,29.01,SUNNY,6.15
COTTON,HUMID,HUMID,69.48515056,330,29,WINDY,5.65
COTTON,HUMID,HUMID,61.18458224,327,28.98,RAINY,0.2
COTTON,HUMID,HUMID,66.43934593,327,28.97,NORMAL,5
COTTON,HUMID,HUMID,62.70637578,327,28.95,SUNNY,6.5
COTTON,HUMID,HUMID,60.85993533,328,28.94,WINDY,6
COTTON,HUMID,HUMID,69.12613376,328,28.92,RAINY,0.3
COTTON,HUMID,HUMID,69.76112921,329,28.91,NORMAL,5.15
COTTON,HUMID,HUMID,63.93927841,329,28.9,SUNNY,6.65
COTTON,HUMID,HUMID,60.19461399,330,28.88,WINDY,6.2
COTTON,HUMID,HUMID,62.04814951,328,28.87,RAINY,0.2
COTTON,WET,DESERT,68.10365387,335,28.86,NORMAL,5.15
COTTON,WET,DESERT,69.29786244,350,28.84,SUNNY,6.65
COTTON,WET,DESERT,63.22011726,357,28.83,WINDY,6.15
COTTON,WET,DESERT,63.68128841,346,28.81,RAINY,0.2
COTTON,WET,DESERT,68.03209183,298,28.8,NORMAL,6.15
COTTON,WET,DESERT,65.44544859,259,28.78,SUNNY,7.65
COTTON,WET,DESERT,65.47227704,232,28.77,WINDY,7.15
COTTON,WET,DESERT,65.73085206,206,28.76,RAINY,0.3
COTTON,WET,DESERT,67.10004577,187,28.75,NORMAL,7.15
COTTON,WET,DESERT,68.93307305,172,28.74,SUNNY,8.65
COTTON,WET,DESERT,61.09533545,167,28.74,WINDY,8.1
COTTON,WET,DESERT,67.40460704,167,28.73,RAINY,0.8
COTTON,WET,DESERT,63.39503184,168,28.72,NORMAL,8.15
COTTON,WET,DESERT,63.46170674,166,28.71,SUNNY,9.65
COTTON,WET,DESERT,62.50453062,165,28.7,WINDY,9.15
COTTON,WET,DESERT,66.895409,167,28.68,RAINY,0.15
COTTON,WET,SEMI ARID,69.3159965,166,28.67,NORMAL,4.37
COTTON,WET,SEMI ARID,69.55863145,166,28.66,SUNNY,5.87
COTTON,WET,SEMI ARID,64.07691942,167,28.65,WINDY,5.3
COTTON,WET,SEMI ARID,64.00213929,166,28.64,RAINY,0.1
COTTON,WET,SEMI ARID,62.35557553,165,28.63,NORMAL,5.3
COTTON,WET,SEMI ARID,67.76252583,166,28.62,SUNNY,6.8
COTTON,WET,SEMI ARID,61.28633405,166,28.61,WINDY,6.3
COTTON,WET,SEMI ARID,66.29327012,165,28.6,RAINY,0.2
COTTON,WET,SEMI ARID,60.53657684,167,28.59,NORMAL,6.3
COTTON,WET,SEMI ARID,63.14909763,166,28.58,SUNNY,7.8
COTTON,WET,SEMI ARID,60.47528931,166,28.58,WINDY,7.3
COTTON,WET,SEMI ARID,60.4989659,166,28.57,RAINY,0.3
COTTON,WET,SEMI ARID,60.71367427,166,28.56,NORMAL,7.2
COTTON,WET,SEMI ARID,63.20915034,166,28.55,SUNNY,8.7
COTTON,WET,SEMI ARID,65.1034354,166,28.55,WINDY,8.2
COTTON,WET,SEMI ARID,62.45851612,167,28.54,RAINY,0.8
COTTON,WET,SEMI HUMID,67.89815262,164,28.53,NORMAL,3.345
COTTON,WET,SEMI HUMID,62.74710773,166,28.52,SUNNY,4.85
COTTON,WET,SEMI HUMID,68.17543102,165,28.52,WINDY,4.4
COTTON,WET,SEMI HUMID,61.88321072,166,28.51,RAINY,0.1
COTTON,WET,SEMI HUMID,68.05394959,167,28.5,NORMAL,4.4
COTTON,WET,SEMI HUMID,67.02664337,166,28.49,SUNNY,5.9
COTTON,WET,SEMI HUMID,64.50515776,167,28.48,WINDY,5.4
COTTON,WET,SEMI HUMID,62.96841833,166,28.47,RAINY,0.1
COTTON,WET,SEMI HUMID,64.45268309,166,28.47,NORMAL,5.54
COTTON,WET,SEMI HUMID,66.7729209,166,28.46,SUNNY,7.04
COTTON,WET,SEMI HUMID,65.57653373,166,28.45,WINDY,6.5
COTTON,WET,SEMI HUMID,62.10652364,166,28.44,RAINY,0.2
COTTON,WET,SEMI HUMID,64.1123333,165,28.43,NORMAL,6.52
COTTON,WET,SEMI HUMID,63.73086065,167,28.42,SUNNY,8.02
COTTON,WET,SEMI HUMID,60.26854183,166,28.41,WINDY,7.5
COTTON,WET,SEMI HUMID,65.8108757,166,28.4,RAINY,0.3
COTTON,WET,HUMID,68.98088448,166,28.4,NORMAL,2.06
COTTON,WET,HUMID,65.21662467,167,28.39,SUNNY,3.56
COTTON,WET,HUMID,68.70533022,167,28.38,WINDY,3
COTTON,WET,HUMID,69.4073209,165,28.37,RAINY,0.1
COTTON,WET,HUMID,63.13215259,165,28.36,NORMAL,3
COTTON,WET,HUMID,68.6428593,166,28.35,SUNNY,4.5
COTTON,WET,HUMID,63.90164154,165,28.34,WINDY,4
COTTON,WET,HUMID,60.424786,167,28.34,RAINY,0.1
COTTON,WET,HUMID,63.58337146,167,28.33,NORMAL,4.1
COTTON,WET,HUMID,67.62779652,165,28.32,SUNNY,5.6
COTTON,WET,HUMID,63.83179889,166,28.31,WINDY,5.1
COTTON,WET,HUMID,66.32102048,166,28.31,RAINY,0.1
COTTON,WET,HUMID,63.69070564,166,28.3,NORMAL,5.15
COTTON,WET,HUMID,71.57476937,206,28.29,SUNNY,6.65
COTTON,WET,HUMID,71.59351368,426,28.29,WINDY,6.15
COTTON,WET,HUMID,57.68272924,419,28.28,RAINY,0.2
SUGARCANE,DRY,DESERT,62.69503871,344,28.27,NORMAL,10.54
SUGARCANE,DRY,DESERT,57.80840636,331,28.32,SUNNY,12
SUGARCANE,DRY,DESERT,66.50415474,331,28.57,WINDY,11.54
SUGARCANE,DRY,DESERT,66.6902901,330,28.91,RAINY,2.54
SUGARCANE,DRY,DESERT,62.5542482,330,29.28,NORMAL,11.5
SUGARCANE,DRY,DESERT,66.78627406,331,29.65,SUNNY,13
SUGARCANE,DRY,DESERT,73.4541537,331,29.83,WINDY,12.5
SUGARCANE,DRY,DESERT,68.3584573,332,30.11,RAINY,3.5
SUGARCANE,DRY,DESERT,58.84015925,331,30.31,NORMAL,12.4
SUGARCANE,DRY,DESERT,65.76816093,331,30.46,SUNNY,14
SUGARCANE,DRY,DESERT,60.2001687,332,30.56,WINDY,13.4
SUGARCANE,DRY,DESERT,55.28220433,330,30.62,RAINY,4.4
SUGARCANE,DRY,DESERT,70.4162444,330,30.66,NORMAL,13.6
SUGARCANE,DRY,DESERT,65.26185135,332,30.67,SUNNY,15
SUGARCANE,DRY,DESERT,60.1159381,332,30.67,WINDY,14.6
SUGARCANE,DRY,DESERT,62.89366992,333,30.66,RAINY,5.6
SUGARCANE,DRY,SEMI ARID,73.80435276,333,30.64,NORMAL,9.6
SUGARCANE,DRY,SEMI ARID,71.09445342,333,30.63,SUNNY,11
SUGARCANE,DRY,SEMI ARID,66.65952796,332,30.59,WINDY,10.6
SUGARCANE,DRY,SEMI ARID,58.75082029,332,30.55,RAINY,1.6
SUGARCANE,DRY,SEMI ARID,67.22190688,331,30.51,NORMAL,10.7
SUGARCANE,DRY,SEMI ARID,68.49835977,332,30.47,SUNNY,12.2
SUGARCANE,DRY,SEMI ARID,57.48775781,332,30.42,WINDY,11.7
SUGARCANE,DRY,SEMI ARID,71.50905983,332,30.37,RAINY,2.7
SUGARCANE,DRY,SEMI ARID,63.10459626,296,30.33,NORMAL,11.6
SUGARCANE,DRY,SEMI ARID,63.4711755,256,30.28,SUNNY,13.1
SUGARCANE,DRY,SEMI ARID,63.1621551,235,30.23,WINDY,12.6
SUGARCANE,DRY,SEMI ARID,55.53128131,207,30.19,RAINY,3.6
SUGARCANE,DRY,SEMI ARID,67.99257471,182,30.2,NORMAL,12.5
SUGARCANE,DRY,SEMI ARID,61.89472002,174,30.35,SUNNY,14
SUGARCANE,DRY,SEMI ARID,65.61418761,173,30.57,WINDY,13.5
SUGARCANE,DRY,SEMI ARID,74.089114,175,30.75,RAINY,4.5
SUGARCANE,DRY,SEMI HUMID,62.35750641,186,30.88,NORMAL,8.4
SUGARCANE,DRY,SEMI HUMID,59.64024162,170,30.96,SUNNY,9.9
SUGARCANE,DRY,SEMI HUMID,74.82913698,170,31,WINDY,9.4
SUGARCANE,DRY,SEMI HUMID,74.52600826,172,31.03,RAINY,0.4
SUGARCANE,DRY,SEMI HUMID,73.13112261,171,31.03,NORMAL,9.5
SUGARCANE,DRY,SEMI HUMID,70.04556743,170,31.01,SUNNY,11
SUGARCANE,DRY,SEMI HUMID,60.27766379,171,30.98,WINDY,10.5
SUGARCANE,DRY,SEMI HUMID,57.21025565,170,30.94,RAINY,1.5
SUGARCANE,DRY,SEMI HUMID,72.85462807,170,30.92,NORMAL,10.4
SUGARCANE,DRY,SEMI HUMID,69.00128641,171,30.87,SUNNY,11.9
SUGARCANE,DRY,SEMI HUMID,68.74248334,170,30.82,WINDY,11.4
SUGARCANE,DRY,SEMI HUMID,56.35606753,170,30.76,RAINY,2.4
SUGARCANE,DRY,SEMI HUMID,61.89082199,174,30.7,NORMAL,11.35
SUGARCANE,DRY,SEMI HUMID,65.47050802,170,30.65,SUNNY,12.85
SUGARCANE,DRY,SEMI HUMID,65.34583901,170,30.59,WINDY,12.35
SUGARCANE,DRY,SEMI HUMID,56.73426469,171,30.52,RAINY,3.3
SUGARCANE,DRY,HUMID,63.91281869,171,30.46,NORMAL,6.9
SUGARCANE,DRY,HUMID,64.23580251,171,30.4,SUNNY,8.4
SUGARCANE,DRY,HUMID,61.74427165,171,30.34,WINDY,7.9
SUGARCANE,DRY,HUMID,61.24500053,170,30.28,RAINY,0.5
SUGARCANE,DRY,HUMID,61.91044947,170,30.22,NORMAL,7.82
SUGARCANE,DRY,HUMID,56.50768935,170,30.19,SUNNY,9.32
SUGARCANE,DRY,HUMID,69.02298571,170,30.14,WINDY,8.82
SUGARCANE,DRY,HUMID,65.35549924,170,30.08,RAINY,0.8
SUGARCANE,DRY,HUMID,59.24537979,170,30.02,NORMAL,8.85
SUGARCANE,DRY,HUMID,69.0276233,170,29.97,SUNNY,10.35
SUGARCANE,DRY,HUMID,61.32026065,170,29.91,WINDY,9.85
SUGARCANE,DRY,HUMID,72.89187265,170,29.86,RAINY,0.85
SUGARCANE,DRY,HUMID,69.63481219,171,29.81,NORMAL,9.7
SUGARCANE,DRY,HUMID,59.4375337,170,29.76,SUNNY,11.2
SUGARCANE,DRY,HUMID,68.034493,171,29.71,WINDY,10.7
SUGARCANE,DRY,HUMID,73.58868502,170,29.67,RAINY,1.7
SUGARCANE,HUMID,DESERT,59.52193158,170,29.63,NORMAL,8.06
SUGARCANE,HUMID,DESERT,61.33450447,170,29.61,SUNNY,9.56
SUGARCANE,HUMID,DESERT,68.30578978,170,29.57,WINDY,9
SUGARCANE,HUMID,DESERT,60.47470519,171,29.53,RAINY,0.1
SUGARCANE,HUMID,DESERT,59.21235483,170,29.49,NORMAL,9.1
SUGARCANE,HUMID,DESERT,73.62548442,170,29.46,SUNNY,10.6
SUGARCANE,HUMID,DESERT,55.64709899,170,29.43,WINDY,10.1
SUGARCANE,HUMID,DESERT,65.7420046,170,29.39,RAINY,1.1
SUGARCANE,HUMID,DESERT,65.77472881,170,29.36,NORMAL,10.25
SUGARCANE,HUMID,DESERT,60.61494304,170,29.33,SUNNY,11.75
SUGARCANE,HUMID,DESERT,72.33125523,170,29.3,WINDY,11.25
SUGARCANE,HUMID,DESERT,71.59722446,170,29.27,RAINY,2.25
SUGARCANE,HUMID,DESERT,69.36385721,171,29.24,NORMAL,11.1
SUGARCANE,HUMID,DESERT,66.20569924,170,29.22,SUNNY,12.6
SUGARCANE,HUMID,DESERT,61.55327249,170,29.19,WINDY,12.1
SUGARCANE,HUMID,DESERT,55.97732754,176,29.17,RAINY,3.1
SUGARCANE,HUMID,SEMI ARID,59.24580604,170,29.14,NORMAL,7.15
SUGARCANE,HUMID,SEMI ARID,65.92195844,171,29.12,SUNNY,8.65
SUGARCANE,HUMID,SEMI ARID,72.52054555,170,29.09,WINDY,8.15
SUGARCANE,HUMID,SEMI ARID,63.31801994,170,29.07,RAINY,0.8
SUGARCANE,HUMID,SEMI ARID,67.816568,171,29.05,NORMAL,8.1
SUGARCANE,HUMID,SEMI ARID,71.516474,170,29.02,SUNNY,9.6
SUGARCANE,HUMID,SEMI ARID,63.73849998,172,29,WINDY,9.1
SUGARCANE,HUMID,SEMI ARID,72.61024172,170,28.98,RAINY,0.1
SUGARCANE,HUMID,SEMI ARID,71.96246617,170,28.96,NORMAL,9.2
SUGARCANE,HUMID,SEMI ARID,61.37879671,170,28.95,SUNNY,10.7
SUGARCANE,HUMID,SEMI ARID,59.37147589,170,28.93,WINDY,10.2
SUGARCANE,HUMID,SEMI ARID,72.80086137,171,28.91,RAINY,1.2
SUGARCANE,HUMID,SEMI ARID,63.24648023,204,28.89,NORMAL,10.1
SUGARCANE,HUMID,SEMI ARID,62.49878458,392,28.87,SUNNY,11.6
SUGARCANE,HUMID,SEMI ARID,59.66263104,362,28.85,WINDY,11.1
SUGARCANE,HUMID,SEMI ARID,70.74739256,302,28.83,RAINY,2.1
SUGARCANE,HUMID,SEMI HUMID,80.92254421,259,28.82,NORMAL,5.88
SUGARCANE,HUMID,SEMI HUMID,83.44621709,246,28.8,SUNNY,7.38
SUGARCANE,HUMID,SEMI HUMID,81.77527562,310,28.79,WINDY,6.88
SUGARCANE,HUMID,SEMI HUMID,88.30866319,423,28.77,RAINY,0.3
SUGARCANE,HUMID,SEMI HUMID,81.32563243,424,28.77,NORMAL,6.8
SUGARCANE,HUMID,SEMI HUMID,88.989272,349,28.75,SUNNY,8.6
SUGARCANE,HUMID,SEMI HUMID,88.7285657,340,28.74,WINDY,7.8
SUGARCANE,HUMID,SEMI HUMID,89.77076659,323,28.73,RAINY,0.6
SUGARCANE,HUMID,SEMI HUMID,85.34866045,276,28.72,NORMAL,7.9
SUGARCANE,HUMID,SEMI HUMID,89.81574032,243,28.7,SUNNY,9.4
SUGARCANE,HUMID,SEMI HUMID,80.04678201,213,28.69,WINDY,8.9
SUGARCANE,HUMID,SEMI HUMID,84.18406764,241,28.68,RAINY,0.8
SUGARCANE,HUMID,SEMI HUMID,83.31883376,241,28.67,NORMAL,8.7
SUGARCANE,HUMID,SEMI HUMID,83.9195902,242,28.67,SUNNY,10.5
SUGARCANE,HUMID,SEMI HUMID,80.22972777,237,28.66,WINDY,9.7
SUGARCANE,HUMID,SEMI HUMID,84.1726996,240,28.65,RAINY,0.7
SUGARCANE,HUMID,HUMID,89.64815231,239,28.64,NORMAL,4.34
SUGARCANE,HUMID,HUMID,89.73524177,240,28.64,SUNNY,5.84
SUGARCANE,HUMID,HUMID,88.22874955,239,28.63,WINDY,5.34
SUGARCANE,HUMID,HUMID,80.02621335,239,28.62,RAINY,0.2
SUGARCANE,HUMID,HUMID,87.6883982,240,28.6,NORMAL,5.3
SUGARCANE,HUMID,HUMID,86.97190046,240,28.6,SUNNY,6.8
SUGARCANE,HUMID,HUMID,84.26830701,237,28.59,WINDY,6.3
SUGARCANE,HUMID,HUMID,87.55055105,239,28.58,RAINY,0.3
SUGARCANE,HUMID,HUMID,87.5931128,238,28.57,NORMAL,6.35
SUGARCANE,HUMID,HUMID,89.13163965,239,28.56,SUNNY,7.85
SUGARCANE,HUMID,HUMID,81.44030363,239,28.55,WINDY,7.35
SUGARCANE,HUMID,HUMID,80.99313508,238,28.55,RAINY,0.5
SUGARCANE,HUMID,HUMID,85.05318563,238,28.54,NORMAL,7.32
SUGARCANE,HUMID,HUMID,88.94568335,239,28.53,SUNNY,8.82
SUGARCANE,HUMID,HUMID,84.20576992,240,28.52,WINDY,8.32
SUGARCANE,HUMID,HUMID,82.043255,238,28.52,RAINY,0.8
SUGARCANE,WET,DESERT,84.16390229,239,28.51,NORMAL,6.2
SUGARCANE,WET,DESERT,84.84494575,238,28.5,SUNNY,7.7
SUGARCANE,WET,DESERT,86.52258079,240,28.49,WINDY,7.2
SUGARCANE,WET,DESERT,86.7295205,239,28.48,RAINY,0.5
SUGARCANE,WET,DESERT,84.6378378,238,28.46,NORMAL,7.2
SUGARCANE,WET,DESERT,82.39053979,239,28.45,SUNNY,8.7
SUGARCANE,WET,DESERT,87.8274604,240,28.45,WINDY,8.2
SUGARCANE,WET,DESERT,81.40297428,238,28.44,RAINY,0.8
SUGARCANE,WET,DESERT,80.38266489,240,28.43,NORMAL,8.3
SUGARCANE,WET,DESERT,89.28272716,239,28.42,SUNNY,9.8
SUGARCANE,WET,DESERT,83.47202566,238,28.41,WINDY,9.3
SUGARCANE,WET,DESERT,89.98405233,237,28.4,RAINY,0.3
SUGARCANE,WET,DESERT,81.64075303,238,28.39,NORMAL,9.4
SUGARCANE,WET,DESERT,82.75411437,239,28.39,SUNNY,10.9
SUGARCANE,WET,DESERT,87.64081095,239,28.38,WINDY,10.4
SUGARCANE,WET,DESERT,87.65694462,240,28.37,RAINY,1.4
SUGARCANE,WET,SEMI ARID,80.27525115,237,28.36,NORMAL,5.3
SUGARCANE,WET,SEMI ARID,83.15393658,239,28.35,SUNNY,6.8
SUGARCANE,WET,SEMI ARID,80.90127035,237,28.34,WINDY,6.3
SUGARCANE,WET,SEMI ARID,80.61750795,239,28.34,RAINY,0.3
SUGARCANE,WET,SEMI ARID,81.01009354,238,28.33,NORMAL,6.25
SUGARCANE,WET,SEMI ARID,87.21986949,239,28.32,SUNNY,7.75
SUGARCANE,WET,SEMI ARID,87.47409052,239,28.31,WINDY,7.25
SUGARCANE,WET,SEMI ARID,88.04541346,238,28.3,RAINY,0.5
SUGARCANE,WET,SEMI ARID,86.33904774,239,28.3,NORMAL,7.35
SUGARCANE,WET,SEMI ARID,88.6984228,240,28.29,SUNNY,8.85
SUGARCANE,WET,SEMI ARID,83.46230461,238,28.28,WINDY,8.35
SUGARCANE,WET,SEMI ARID,85.87059083,239,28.27,RAINY,0.8
SUGARCANE,WET,SEMI ARID,82.91481799,239,28.27,NORMAL,8.34
SUGARCANE,WET,SEMI ARID,87.1269128,238,28.26,SUNNY,9.84
SUGARCANE,WET,SEMI ARID,88.59143088,239,28.25,WINDY,9.34
SUGARCANE,WET,SEMI ARID,89.00481725,239,28.25,RAINY,0.34
SUGARCANE,WET,SEMI HUMID,89.39655519,239,28.25,NORMAL,4
SUGARCANE,WET,SEMI HUMID,81.2514818,237,28.44,SUNNY,5.5
SUGARCANE,WET,SEMI HUMID,83.03687902,238,28.77,WINDY,5
SUGARCANE,WET,SEMI HUMID,85.49938185,238,29.13,RAINY,0.2
SUGARCANE,WET,SEMI HUMID,86.10782926,240,29.5,NORMAL,5.06
SUGARCANE,WET,SEMI HUMID,81.12122989,223,29.76,SUNNY,6.56
SUGARCANE,WET,SEMI HUMID,86.14585891,200,29.96,WINDY,6.06
SUGARCANE,WET,SEMI HUMID,87.20772913,180,30.1,RAINY,0.3
SUGARCANE,WET,SEMI HUMID,89.20454622,170,30.19,NORMAL,6.04
SUGARCANE,WET,SEMI HUMID,86.70068316,168,30.25,SUNNY,7.56
SUGARCANE,WET,SEMI HUMID,86.25426228,167,30.29,WINDY,7.06
SUGARCANE,WET,SEMI HUMID,86.67468041,166,30.3,RAINY,0.5
SUGARCANE,WET,SEMI HUMID,81.14149505,167,30.3,NORMAL,7.05
SUGARCANE,WET,SEMI HUMID,80.91934337,167,30.29,SUNNY,8.56
SUGARCANE,WET,SEMI HUMID,84.42478917,166,30.27,WINDY,8.05
SUGARCANE,WET,SEMI HUMID,83.85039964,168,30.24,RAINY,0.8
SUGARCANE,WET,HUMID,83.9862443,167,30.2,NORMAL,2.48
SUGARCANE,WET,HUMID,85.00802358,168,30.16,SUNNY,3.98
SUGARCANE,WET,HUMID,84.24340241,168,30.12,WINDY,3.48
SUGARCANE,WET,HUMID,87.9392312,166,30.07,RAINY,0.1
SUGARCANE,WET,HUMID,86.5507939,167,30.02,NORMAL,3.48
SUGARCANE,WET,HUMID,87.5267616,167,29.97,SUNNY,4.98
SUGARCANE,WET,HUMID,86.63249555,167,29.92,WINDY,4.48
SUGARCANE,WET,HUMID,83.09194521,167,29.89,RAINY,0.1
SUGARCANE,WET,HUMID,87.82430156,167,29.84,NORMAL,4.48
SUGARCANE,WET,HUMID,85.5667282,167,29.79,SUNNY,5.98
SUGARCANE,WET,HUMID,85.56967628,167,29.74,WINDY,5.48
SUGARCANE,WET,HUMID,84.60808277,168,29.69,RAINY,0.2
SUGARCANE,WET,HUMID,81.96664832,168,29.64,NORMAL,5.48
SUGARCANE,WET,HUMID,84.31756844,168,29.59,SUNNY,6.98
SUGARCANE,WET,HUMID,80.45846265,168,29.55,WINDY,6.48
SUGARCANE,WET,HUMID,89.63667876,167,29.5,RAINY,0.3
TOMATO,DRY,DESERT,84.69546874,167,29.46,NORMAL,6.12
TOMATO,DRY,DESERT,84.30533791,167,29.42,SUNNY,7.62
TOMATO,DRY,DESERT,83.89241484,167,29.38,WINDY,7.12
TOMATO,DRY,DESERT,89.4138489,168,29.36,RAINY,0.5
TOMATO,DRY,DESERT,94.11878202,167,29.33,NORMAL,7.12
TOMATO,DRY,DESERT,93.03555162,167,29.29,SUNNY,8.62
TOMATO,DRY,DESERT,94.22237826,167,29.25,WINDY,8.12
TOMATO,DRY,DESERT,90.83130708,167,29.22,RAINY,0.8
TOMATO,DRY,DESERT,94.55695552,169,29.19,NORMAL,8.12
TOMATO,DRY,DESERT,93.25103208,167,29.16,SUNNY,9.62
TOMATO,DRY,DESERT,92.21405224,167,29.13,WINDY,9.12
TOMATO,DRY,DESERT,90.06998135,167,29.1,RAINY,0.12
TOMATO,DRY,DESERT,90.35567642,172,29.07,NORMAL,9.12
TOMATO,DRY,DESERT,94.26765349,167,29.04,SUNNY,10.62
TOMATO,DRY,DESERT,92.09688432,169,29.01,WINDY,10.12
TOMATO,DRY,DESERT,90.97685539,167,29,RAINY,1.12
TOMATO,DRY,SEMI ARID,90.73891887,166,28.98,NORMAL,5.58
TOMATO,DRY,SEMI ARID,94.79453182,168,28.95,SUNNY,7.08
TOMATO,DRY,SEMI ARID,90.38971208,167,28.93,WINDY,6.58
TOMATO,DRY,SEMI ARID,91.21322065,167,28.91,RAINY,0.3
TOMATO,DRY,SEMI ARID,94.30111601,167,28.89,NORMAL,6.58
TOMATO,DRY,SEMI ARID,91.66737633,167,28.87,SUNNY,8.08
TOMATO,DRY,SEMI ARID,94.16748386,167,28.84,WINDY,7.58
TOMATO,DRY,SEMI ARID,92.58862544,167,28.83,RAINY,0.5
TOMATO,DRY,SEMI ARID,92.86798698,167,28.81,NORMAL,7.58
TOMATO,DRY,SEMI ARID,93.92217834,168,28.79,SUNNY,9.08
TOMATO,DRY,SEMI ARID,93.61870344,167,28.77,WINDY,8.58
TOMATO,DRY,SEMI ARID,92.43510994,167,28.76,RAINY,0.8
TOMATO,DRY,SEMI ARID,92.91440379,168,28.75,NORMAL,8.58
TOMATO,DRY,SEMI ARID,92.12543021,167,28.73,SUNNY,10.08
TOMATO,DRY,SEMI ARID,90.10051615,167,28.72,WINDY,9.58
TOMATO,DRY,SEMI ARID,90.36881284,167,28.7,RAINY,0.58
TOMATO,DRY,SEMI HUMID,90.93897939,167,28.69,NORMAL,4.86
TOMATO,DRY,SEMI HUMID,92.92367701,166,28.67,SUNNY,6.36
TOMATO,DRY,SEMI HUMID,94.29753295,166,28.66,WINDY,5.86
TOMATO,DRY,SEMI HUMID,90.78413842,167,28.64,RAINY,0.2
TOMATO,DRY,SEMI HUMID,93.88482153,167,28.63,NORMAL,5.86
TOMATO,DRY,SEMI HUMID,91.33617236,167,28.61,SUNNY,7.36
TOMATO,DRY,SEMI HUMID,90.69759008,168,28.6,WINDY,6.86
TOMATO,DRY,SEMI HUMID,90.75284363,167,28.58,RAINY,0.3
TOMATO,DRY,SEMI HUMID,90.02696201,167,28.59,NORMAL,6.86
TOMATO,DRY,SEMI HUMID,90.70937262,166,28.8,SUNNY,8.36
TOMATO,DRY,SEMI HUMID,93.76312893,166,29.12,WINDY,7.86
TOMATO,DRY,SEMI HUMID,91.72742702,167,29.47,RAINY,0.5
TOMATO,DRY,SEMI HUMID,94.86907886,404,29.74,NORMAL,7.86
TOMATO,DRY,SEMI HUMID,91.60666594,414,29.92,SUNNY,9.36
TOMATO,DRY,SEMI HUMID,91.82172592,352,30.06,WINDY,8.86
TOMATO,DRY,SEMI HUMID,90.56698742,339,30.14,RAINY,0.8
TOMATO,DRY,HUMID,92.00687531,337,30.2,NORMAL,3.96
TOMATO,DRY,HUMID,94.30759855,344,30.22,SUNNY,5.46
TOMATO,DRY,HUMID,90.97015715,342,30.23,WINDY,4.96
TOMATO,DRY,HUMID,92.91778307,343,30.23,RAINY,0.1
TOMATO,DRY,HUMID,91.78336933,340,30.21,NORMAL,4.96
TOMATO,DRY,HUMID,90.53330091,339,30.19,SUNNY,6.46
TOMATO,DRY,HUMID,94.87679041,339,30.15,WINDY,5.96
TOMATO,DRY,HUMID,94.72981338,339,30.11,RAINY,0.2
TOMATO,DRY,HUMID,92.51054946,342,30.07,NORMAL,5.96
TOMATO,DRY,HUMID,91.52291141,338,30.02,SUNNY,7.46
TOMATO,DRY,HUMID,93.56161439,344,29.97,WINDY,6.96
TOMATO,DRY,HUMID,92.12534736,342,29.92,RAINY,0.3
TOMATO,DRY,HUMID,92.17444796,340,29.86,NORMAL,6.96
TOMATO,DRY,HUMID,91.07574233,339,29.81,SUNNY,8.46
TOMATO,DRY,HUMID,90.77069618,336,29.78,WINDY,7.96
TOMATO,DRY,HUMID,90.14362622,339,29.73,RAINY,0.5
TOMATO,HUMID,DESERT,90.80015308,339,29.68,NORMAL,4.68
TOMATO,HUMID,DESERT,90.79007335,339,29.63,SUNNY,6.18
TOMATO,HUMID,DESERT,93.22980899,340,29.58,WINDY,5.68
TOMATO,HUMID,DESERT,93.90741192,340,29.53,RAINY,0.2
TOMATO,HUMID,DESERT,91.47355778,341,29.48,NORMAL,5.68
TOMATO,HUMID,DESERT,94.0371147,340,29.43,SUNNY,7.18
